# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  481       3.056216424557e-10       1.472161732001e-12      -9.657609475997e-12       7.659979181772e-15       8.728280104616e-14       3.944489537338e-15       9.116539026360e-16 
  482       3.069969577056e-10       1.450813398294e-12      -9.598682912890e-12       7.686997593550e-15       8.666209840557e-14       3.862931651693e-15       8.972989313626e-16 
  483       3.083616589993e-10       1.429702535864e-12      -9.535640834787e-12       7.714054591813e-15       8.604700083263e-14       3.783391670631e-15       8.829547238632e-16 
  484       3.097150666895e-10       1.408841621977e-12      -9.468539234828e-12       7.741146697808e-15       8.543746354618e-14       3.705853913736e-15       8.686226614494e-16 
  485       3.110564920249e-10       1.388243282113e-12      -9.397435593847e-12       7.768270375401e-15       8.483343943962e-14       3.630302052444e-15       8.543041323580e-16 
  486       3.123852371063e-10       1.367920290618e-12      -9.322388888931e-12       7.795422030775e-15       8.423487906551e-14       3.556719105959e-15       8.400005317463e-16 
  487       3.137005948443e-10       1.347885571343e-12      -9.243459601985e-12       7.822598012132e-15       8.364173062010e-14       3.485087437176e-15       8.257132616871e-16 
  488       3.150018489155e-10       1.328152198291e-12      -9.160709728292e-12       7.849794609394e-15       8.305393992796e-14       3.415388748593e-15       8.114437311639e-16 
  489       3.162882737193e-10       1.308733396259e-12      -9.074202785077e-12       7.877008053904e-15       8.247145042649e-14       3.347604078239e-15       7.971933560655e-16 
  490       3.175591343352e-10       1.289642541484e-12      -8.984003820065e-12       7.904234518125e-15       8.189420315050e-14       3.281713795586e-15       7.829635591817e-16 
  491       3.188136864789e-10       1.270893162286e-12      -8.890179420046e-12       7.931470115344e-15       8.132213671682e-14       3.217697597469e-15       7.687557701981e-16 
  492       3.200511764598e-10       1.252498939711e-12      -8.792797719440e-12       7.958710899370e-15       8.075518730882e-14       3.155534504009e-15       7.545714256912e-16 
  493       3.212708411373e-10       1.234473708180e-12      -8.691928408849e-12       7.985952864237e-15       8.019328866102e-14       3.095202854529e-15       7.404119691234e-16 
  494       3.224719078780e-10       1.216831456129e-12      -8.587642743631e-12       8.013191943905e-15       7.963637204363e-14       3.036680303471e-15       7.262788508384e-16 
  495       3.236535945121e-10       1.199586326653e-12      -8.480013552454e-12       8.040424011957e-15       7.908436624711e-14       2.979943816320e-15       7.121735280558e-16 
  496       3.248151092906e-10       1.182752618152e-12      -8.369115245859e-12       8.067644881305e-15       7.853719756680e-14       2.924969665519e-15       6.980974648666e-16 
  497       3.259556508417e-10       1.166344784977e-12      -8.255023824824e-12       8.094850303889e-15       7.799478978743e-14       2.871733426390e-15       6.840521322282e-16 
  498       3.270744081279e-10       1.150377438069e-12      -8.137816889327e-12       8.122035970375e-15       7.745706416768e-14       2.820209973050e-15       6.700390079592e-16 
  499       3.281705604029e-10       1.134865345608e-12      -8.017573646904e-12       8.149197509862e-15       7.692393942484e-14       2.770373474335e-15       6.560595767350e-16 
  500       3.292432771681e-10       1.119823433654e-12      -7.894374921213e-12       8.176330489576e-15       7.639533171925e-14       2.722197389716e-15       6.421153300824e-16 
  501       3.302917181295e-10       1.105266786795e-12      -7.768303160596e-12       8.203430414575e-15       7.587115463900e-14       2.675654465216e-15       6.282077663749e-16 
  502       3.313150331546e-10       1.091210648786e-12      -7.639442446643e-12       8.230492727451e-15       7.535131918438e-14       2.630716729335e-15       6.143383908279e-16 
  503       3.323123622292e-10       1.077670423198e-12      -7.507878502748e-12       8.257512808027e-15       7.483573375255e-14       2.587355488960e-15       6.005087154934e-16 
  504       3.332828354141e-10       1.064661674060e-12      -7.373698702679e-12       8.284485973060e-15       7.432430412205e-14       2.545541325295e-15       5.867202592556e-16 
  505       3.342257002294e-10       1.052198274526e-12      -7.236989143595e-12       8.311407815247e-15       7.381694870616e-14       2.505247301640e-15       5.729744592398e-16 
  506       3.351407079313e-10       1.040286792921e-12      -7.097825754995e-12       8.338275231599e-15       7.331364482768e-14       2.466458696691e-15       5.592724022443e-16 
  507       3.360277382779e-10       1.028931946231e-12      -6.956282950502e-12       8.365085424101e-15       7.281438374686e-14       2.429163543605e-15       5.456150855616e-16 
  508       3.368866731258e-10       1.018138437231e-12      -6.812436547410e-12       8.391835562950e-15       7.231915550497e-14       2.393349440926e-15       5.320035048182e-16 
  509       3.377173964459e-10       1.007910954259e-12      -6.666363773860e-12       8.418522786416e-15       7.182794891601e-14       2.359003550010e-15       5.184386539284e-16 
  510       3.385197943406e-10       9.982541709902e-13      -6.518143276026e-12       8.445144200701e-15       7.134075155847e-14       2.326112592454e-15       5.049215250472e-16 
  511       3.392937550601e-10       9.891727462106e-13      -6.367855125299e-12       8.471696879796e-15       7.085754976706e-14       2.294662847523e-15       4.914531085241e-16 
  512       3.400391690192e-10       9.806713235935e-13      -6.215580825470e-12       8.498177865346e-15       7.037832862447e-14       2.264640149575e-15       4.780343928566e-16 
  513       3.407559288140e-10       9.727545314725e-13      -6.061403319913e-12       8.524584166510e-15       6.990307195307e-14       2.236029885491e-15       4.646663646436e-16 
  514       3.414439292383e-10       9.654269826165e-13      -5.905406998768e-12       8.550912759815e-15       6.943176230669e-14       2.208816992103e-15       4.513500085390e-16 
  515       3.421030673005e-10       9.586932740040e-13      -5.747677706125e-12       8.577160589027e-15       6.896438096234e-14       2.182985953617e-15       4.380863072051e-16 
  516       3.427332422404e-10       9.525579865980e-13      -5.588302747209e-12       8.603324564999e-15       6.850090791195e-14       2.158520799044e-15       4.248762412660e-16 
  517       3.433343555452e-10       9.470256851201e-13      -5.427370895560e-12       8.629401565540e-15       6.804132185412e-14       2.135405099629e-15       4.117207892611e-16 
  518       3.439063109669e-10       9.421009178252e-13      -5.264972400218e-12       8.655388435274e-15       6.758560018584e-14       2.113621966272e-15       3.986209275990e-16 
  519       3.444490145384e-10       9.377882162762e-13      -5.101198992909e-12       8.681281985496e-15       6.713371899425e-14       2.093154046962e-15       3.855776305102e-16 
  520       3.449623745905e-10       9.340920951179e-13      -4.936143895222e-12       8.707078994035e-15       6.668565304839e-14       2.073983524200e-15       3.725918700014e-16 
  521       3.454463017683e-10       9.310170518521e-13      -4.769901825799e-12       8.732776205117e-15       6.624137579089e-14       2.056092112428e-15       3.596646158084e-16 
  522       3.459007090480e-10       9.285675666120e-13      -4.602569007516e-12       8.758370329218e-15       6.580085932978e-14       2.039461055455e-15       3.467968353499e-16 
  523       3.463255117535e-10       9.267481019364e-13      -4.434243174663e-12       8.783858042932e-15       6.536407443017e-14       2.024071123888e-15       3.339894936808e-16 
  524       3.467206275732e-10       9.255631025447e-13      -4.265023580135e-12       8.809235988827e-15       6.493099050601e-14       2.009902612555e-15       3.212435534458e-16 
  525       3.470859765761e-10       9.250169951108e-13      -4.095011002607e-12       8.834500775305e-15       6.450157561184e-14       1.996935337933e-15       3.085599748329e-16 
  526       3.474214812293e-10       9.251141880382e-13      -3.924307753723e-12       8.859648976464e-15       6.407579643453e-14       1.985148635578e-15       2.959397155267e-16 
  527       3.477270664140e-10       9.258590712341e-13      -3.753017685277e-12       8.884677131957e-15       6.365361828501e-14       1.974521357551e-15       2.833837306622e-16 
  528       3.480026594422e-10       9.272560158841e-13      -3.581246196397e-12       8.909581746854e-15       6.323500509000e-14       1.965031869843e-15       2.708929727779e-16 
  529       3.482481900737e-10       9.293093742267e-13      -3.409100240729e-12       8.934359291497e-15       6.281991938378e-14       1.956658049807e-15       2.584683917698e-16 
  530       3.484635905325e-10       9.320234793277e-13      -3.236688333620e-12       8.959006201369e-15       6.240832229990e-14       1.949377283580e-15       2.461109348442e-16 
  531       3.486487955235e-10       9.354026448547e-13      -3.064120559299e-12       8.983518876947e-15       6.200017356294e-14       1.943166463515e-15       2.338215464717e-16 
  532       3.488037422489e-10       9.394511648520e-13      -2.891508578066e-12       9.007893683563e-15       6.159543148023e-14       1.938001985605e-15       2.216011683408e-16 
  533       3.489283704254e-10       9.441733135143e-13      -2.718965633469e-12       9.032126951269e-15       6.119405293363e-14       1.933859746912e-15       2.094507393108e-16 
  534       3.490226223004e-10       9.495733449622e-13      -2.546606559491e-12       9.056214974692e-15       6.079599337122e-14       1.930715142995e-15       1.973711953656e-16 
  535       3.490864426687e-10       9.556554930159e-13      -2.374547787733e-12       9.080154012896e-15       6.040120679905e-14       1.928543065334e-15       1.853634695674e-16 
  536       3.491197788894e-10       9.624239709700e-13      -2.202907354599e-12       9.103940289242e-15       6.000964577293e-14       1.927317898762e-15       1.734284920100e-16 
  537       3.491225809022e-10       9.698829713683e-13      -2.031804908474e-12       9.127569991251e-15       5.962126139011e-14       1.927013518889e-15       1.615671897720e-16 
  538       3.490948012443e-10       9.780366657778e-13      -1.861361716913e-12       9.151039270460e-15       5.923600328103e-14       1.927603289529e-15       1.497804868707e-16 
  539       3.490363950670e-10       9.868892045634e-13      -1.691700673822e-12       9.174344242283e-15       5.885381960110e-14       1.929060060129e-15       1.380693042156e-16 
  540       3.489473201523e-10       9.964447166625e-13      -1.522946306641e-12       9.197480985875e-15       5.847465702239e-14       1.931356163199e-15       1.264345595615e-16 
  541       3.488275369295e-10       1.006707309360e-12      -1.355224783529e-12       9.220445543988e-15       5.809846072541e-14       1.934463411732e-15       1.148771674622e-16 
  542       3.486770084920e-10       1.017681068061e-12      -1.188663920546e-12       9.243233922832e-15       5.772517439082e-14       1.938353096638e-15       1.033980392241e-16 
  543       3.484957006137e-10       1.029370056067e-12      -1.023393188837e-12       9.265842091938e-15       5.735474019117e-14       1.942995984167e-15       9.199808285958e-17 
  544       3.482836396096e-10       1.041776830901e-12      -8.595318066859e-13       9.288266511156e-15       5.698710783782e-14       1.948366020102e-15       8.067808765334e-17 
  545       3.480410875831e-10       1.054897950093e-12      -6.971526508703e-13       9.310505727455e-15       5.662226200433e-14       1.954451556490e-15       6.943837456137e-17 
  546       3.477683719009e-10       1.068728344690e-12      -5.363173937803e-13       9.332558820577e-15       5.626019562057e-14       1.961244420252e-15       5.827913636523e-17 
  547       3.474658278138e-10       1.083262790998e-12      -3.770883335380e-13       9.354424879837e-15       5.590090087941e-14       1.968736232524e-15       4.720055211983e-17 
  548       3.471337984961e-10       1.098495909757e-12      -2.195283963577e-13       9.376103004193e-15       5.554436923208e-14       1.976918407594e-15       3.620278706018e-17 
  549       3.467726350863e-10       1.114422165317e-12      -6.370113890716e-14       9.397592302323e-15       5.519059138359e-14       1.985782151818e-15       2.528599250815e-17 
  550       3.463826967269e-10       1.131035864810e-12       9.032924933165e-14       9.418891892694e-15       5.483955728814e-14       1.995318462559e-15       1.445030577931e-17 
  551       3.459643506046e-10       1.148331157327e-12       2.424979437021e-13       9.440000903643e-15       5.449125614455e-14       2.005518127106e-15       3.695850089659e-18 
  552       3.455179719900e-10       1.166302033088e-12       3.927394820120e-13       9.460918473441e-15       5.414567639161e-14       2.016371721606e-15      -6.977265537579e-18 
  553       3.450439442783e-10       1.184942322619e-12       5.409877621728e-13       9.481643750375e-15       5.380280570352e-14       2.027869609991e-15      -1.756894636516e-17 
  554       3.445426590286e-10       1.204245695925e-12       6.871760398388e-13       9.502175892816e-15       5.346263098532e-14       2.040001942904e-15      -2.807911203504e-17 
  555       3.440145160045e-10       1.224205661664e-12       8.312369260467e-13       9.522514069298e-15       5.312513836822e-14       2.052758656629e-15      -3.850769666162e-17 
  556       3.434599232142e-10       1.244815566323e-12       9.731023848544e-13       9.542657458585e-15       5.279031320509e-14       2.066129472017e-15      -4.885464892492e-17 
  557       3.428792969499e-10       1.266068593389e-12       1.112703730981e-12       9.562605249748e-15       5.245814006579e-14       2.080103893414e-15      -5.911993216384e-17 
  558       3.422730618288e-10       1.287957762525e-12       1.249971627444e-12       9.582356642242e-15       5.212860273263e-14       2.094671207589e-15      -6.930352446935e-17 
  559       3.416416508324e-10       1.310475928743e-12       1.384836083202e-12       9.601910845973e-15       5.180168419576e-14       2.109820482661e-15      -7.940541877772e-17 
  560       3.409855053469e-10       1.333615781580e-12       1.517226450792e-12       9.621267081374e-15       5.147736664856e-14       2.125540567028e-15      -8.942562296374e-17 
  561       3.403050752032e-10       1.357369844271e-12       1.647071423967e-12       9.640424579483e-15       5.115563148306e-14       2.141820088292e-15      -9.936415993393e-17 
  562       3.396008187170e-10       1.381730472921e-12       1.774299035337e-12       9.659382582008e-15       5.083645928532e-14       2.158647452190e-15      -1.092210677198e-16 
  563       3.388732027288e-10       1.406689855683e-12       1.898836654011e-12       9.678140341410e-15       5.051982983090e-14       2.176010841518e-15      -1.189963995709e-16 
  564       3.381227026439e-10       1.432240011929e-12       2.020610983230e-12       9.696697120969e-15       5.020572208016e-14       2.193898215063e-15      -1.286902240483e-16 
  565       3.373498024726e-10       1.458372791426e-12       2.139548058011e-12       9.715052194861e-15       4.989411417378e-14       2.212297306526e-15      -1.383026251177e-16 
  566       3.365549948703e-10       1.485079873507e-12       2.255573242786e-12       9.733204848232e-15       4.958498342808e-14       2.231195623452e-15      -1.478337022424e-16 
  567       3.357387811773e-10       1.512352766251e-12       2.368611229039e-12       9.751154377270e-15       4.927830633046e-14       2.250580446159e-15      -1.572835704772e-16 
  568       3.349016714591e-10       1.540182805650e-12       2.478586032947e-12       9.768900089280e-15       4.897405853480e-14       2.270438826662e-15      -1.666523605606e-16 
  569       3.340441845464e-10       1.568561154788e-12       2.585420993017e-12       9.786441302756e-15       4.867221485688e-14       2.290757587605e-15      -1.759402190089e-16 
  570       3.331668480750e-10       1.597478803015e-12       2.689038767729e-12       9.803777347457e-15       4.837274926973e-14       2.311523321184e-15      -1.851473082091e-16 
  571       3.322701985263e-10       1.626926565116e-12       2.789361333173e-12       9.820907564477e-15       4.807563489913e-14       2.332722388078e-15      -1.942738065121e-16 
  572       3.313547812666e-10       1.656895080493e-12       2.886309980687e-12       9.837831306322e-15       4.778084401892e-14       2.354340916376e-15      -2.033199083258e-16 
  573       3.304211505881e-10       1.687374812332e-12       2.979805314499e-12       9.854547936981e-15       4.748834804645e-14       2.376364800504e-15      -2.122858242086e-16 
  574       3.294698697482e-10       1.718356046780e-12       3.069767249365e-12       9.871056832002e-15       4.719811753800e-14       2.398779700151e-15      -2.211717809624e-16 
  575       3.285015110099e-10       1.749828892120e-12       3.156115008206e-12       9.887357378565e-15       4.691012218414e-14       2.421571039203e-15      -2.299780217260e-16 
  576       3.275166556817e-10       1.781783277943e-12       3.238767119752e-12       9.903448975552e-15       4.662433080517e-14       2.444724004660e-15      -2.387048060679e-16 
  577       3.265158941581e-10       1.814208954326e-12       3.317641416178e-12       9.919331033627e-15       4.634071134653e-14       2.468223545576e-15      -2.473524100803e-16 
  578       3.254998259589e-10       1.847095490999e-12       3.392655030743e-12       9.935002975303e-15       4.605923087417e-14       2.492054371975e-15      -2.559211264714e-16 
  579       3.244690597698e-10       1.880432276526e-12       3.463724395432e-12       9.950464235021e-15       4.577985556998e-14       2.516200953787e-15      -2.644112646593e-16 
  580       3.234242134826e-10       1.914208517476e-12       3.530765238590e-12       9.965714259221e-15       4.550255072719e-14       2.540647519772e-15      -2.728231508650e-16 
  581       3.223659142347e-10       1.948413237597e-12       3.593692582569e-12       9.980752506414e-15       4.522728074578e-14       2.565378056449e-15      -2.811571282054e-16 
  582       3.212947984495e-10       1.983035276991e-12       3.652420741360e-12       9.995578447259e-15       4.495400912787e-14       2.590376307022e-15      -2.894135567869e-16 
  583       3.202114849495e-10       2.018063207465e-12       3.706876953708e-12       1.001019192415e-14       4.468270399589e-14       2.615627553145e-15      -2.975925948398e-16 
  584       3.191164934756e-10       2.053485077934e-12       3.757042661381e-12       1.002459423970e-14       4.441335480776e-14       2.641124011298e-15      -3.056935359266e-16 
  585       3.180103242113e-10       2.089288661027e-12       3.802913257433e-12       1.003878709559e-14       4.414595605020e-14       2.666859569100e-15      -3.137154553603e-16 
  586       3.168934845560e-10       2.125461535479e-12       3.844484546492e-12       1.005277223572e-14       4.388050175111e-14       2.692828014236e-15      -3.216574276806e-16 
  587       3.157664891557e-10       2.161991085278e-12       3.881752747204e-12       1.006655144642e-14       4.361698547697e-14       2.719023034007e-15      -3.295185266699e-16 
  588       3.146298599333e-10       2.198864498808e-12       3.914714494678e-12       1.008012655662e-14       4.335540033013e-14       2.745438214887e-15      -3.372978253693e-16 
  589       3.134841261195e-10       2.236068767994e-12       3.943366842931e-12       1.009349943807e-14       4.309573894621e-14       2.772067042084e-15      -3.449943960949e-16 
  590       3.123298242832e-10       2.273590687444e-12       3.967707267336e-12       1.010667200557e-14       4.283799349143e-14       2.798902899087e-15      -3.526073104535e-16 
  591       3.111674983618e-10       2.311416853599e-12       3.987733667061e-12       1.011964621710e-14       4.258215565996e-14       2.825939067232e-15      -3.601356393589e-16 
  592       3.099976996925e-10       2.349533663873e-12       4.003444367521e-12       1.013242407407e-14       4.232821667130e-14       2.853168725249e-15      -3.675784530478e-16 
  593       3.088209870421e-10       2.387927315799e-12       4.014838122817e-12       1.014500762153e-14       4.207616726756e-14       2.880584948825e-15      -3.749348210960e-16 
  594       3.076379266378e-10       2.426583806173e-12       4.021914118186e-12       1.015739894833e-14       4.182599771091e-14       2.908180710156e-15      -3.822038124343e-16 
  595       3.064490921982e-10       2.465488930200e-12       4.024671972444e-12       1.016960018735e-14       4.157769778085e-14       2.935948877504e-15      -3.893844953646e-16 
  596       3.052550649633e-10       2.504628280637e-12       4.023111740429e-12       1.018161351568e-14       4.133125677161e-14       2.963882214753e-15      -3.964759375757e-16 
  597       3.040564337253e-10       2.543987246937e-12       4.017233915452e-12       1.019344115485e-14       4.108666348947e-14       2.991973380966e-15      -4.034772061601e-16 
  598       3.028537948592e-10       2.583551014397e-12       4.007039431734e-12       1.020508537099e-14       4.084390625015e-14       3.020214929938e-15      -4.103873676291e-16 
  599       3.016477523533e-10       2.623304563298e-12       3.992529666858e-12       1.021654847506e-14       4.060297287609e-14       3.048599309757e-15      -4.172054879294e-16 
  600       3.004389178398e-10       2.663232668053e-12       3.973706444212e-12       1.022783282306e-14       4.036385069391e-14       3.077118862355e-15      -4.239306324591e-16 
  601       2.992279106255e-10       2.703319896349e-12       3.950572035431e-12       1.023894081618e-14       4.012652653165e-14       3.105765823065e-15      -4.305618660836e-16 
  602       2.980153577220e-10       2.743550608295e-12       3.923129162848e-12       1.024987490105e-14       3.989098671619e-14       3.134532320182e-15      -4.370982531517e-16 
  603       2.968018938768e-10       2.783908955561e-12       3.891381001932e-12       1.026063756993e-14       3.965721707059e-14       3.163410374511e-15      -4.435388575118e-16 
  604       2.955881616032e-10       2.824378880530e-12       3.855331183741e-12       1.027123136090e-14       3.942520291143e-14       3.192391898930e-15      -4.498827425275e-16 
  605       2.943748112117e-10       2.864944115434e-12       3.814983797361e-12       1.028165885804e-14       3.919492904617e-14       3.221468697941e-15      -4.561289710943e-16 
  606       2.931625008398e-10       2.905588181506e-12       3.770343392352e-12       1.029192269169e-14       3.896637977048e-14       3.250632467228e-15      -4.622766056552e-16 
  607       2.919518964829e-10       2.946294388120e-12       3.721414981195e-12       1.030202553858e-14       3.873953886562e-14       3.279874793216e-15      -4.683247082166e-16 
  608       2.907436720251e-10       2.987045831938e-12       3.668204041739e-12       1.031197012210e-14       3.851438959580e-14       3.309187152620e-15      -4.742723403650e-16 
  609       2.895385092692e-10       3.027825396053e-12       3.610716519638e-12       1.032175921243e-14       3.829091470548e-14       3.338560912008e-15      -4.801185632822e-16 
  610       2.883370979679e-10       3.068615749135e-12       3.548958830807e-12       1.033139562679e-14       3.806909641677e-14       3.367987327353e-15      -4.858624377623e-16 
  611       2.871401358537e-10       3.109399344571e-12       3.482937863858e-12       1.034088222964e-14       3.784891642676e-14       3.397457543590e-15      -4.915030242266e-16 
  612       2.859483286703e-10       3.150158419619e-12       3.412660982550e-12       1.035022193284e-14       3.763035590490e-14       3.426962594171e-15      -4.970393827409e-16 
  613       2.847623902023e-10       3.190874994542e-12       3.338136028232e-12       1.035941769589e-14       3.741339549028e-14       3.456493400624e-15      -5.024705730305e-16 
  614       2.835830423065e-10       3.231530871760e-12       3.259371322290e-12       1.036847252611e-14       3.719801528908e-14       3.486040772105e-15      -5.077956544967e-16 
  615       2.824110149418e-10       3.272107634989e-12       3.176375668590e-12       1.037738947885e-14       3.698419487184e-14       3.515595404959e-15      -5.130136862331e-16 
  616       2.812470462003e-10       3.312586648391e-12       3.089158355925e-12       1.038617165769e-14       3.677191327086e-14       3.545147882270e-15      -5.181237270410e-16 
  617       2.800918823378e-10       3.352949055715e-12       2.997729160459e-12       1.039482221464e-14       3.656114897751e-14       3.574688673421e-15      -5.231248354461e-16 
  618       2.789462778040e-10       3.393175779442e-12       2.902098348171e-12       1.040334435031e-14       3.635187993964e-14       3.604208133649e-15      -5.280160697140e-16 
  619       2.778109952735e-10       3.433247519930e-12       2.802276677303e-12       1.041174131418e-14       3.614408355886e-14       3.633696503602e-15      -5.327964878667e-16 
  620       2.766868056762e-10       3.473144754559e-12       2.698275400803e-12       1.042001640472e-14       3.593773668797e-14       3.663143908892e-15      -5.374651476984e-16 
  621       2.755744882276e-10       3.512847736874e-12       2.590106268769e-12       1.042817296966e-14       3.573281562823e-14       3.692540359655e-15      -5.420211067913e-16 
  622       2.744747504045e-10       3.552337990297e-12       2.477788651367e-12       1.043621434646e-14       3.552929959420e-14       3.721876499514e-15      -5.464637658272e-16 
  623       2.733879857489e-10       3.591602829415e-12       2.361371085846e-12       1.044414368204e-14       3.532718120254e-14       3.751145872641e-15      -5.507939073178e-16 
  624       2.723145104506e-10       3.630630942912e-12       2.240910239100e-12       1.045196410927e-14       3.512645622366e-14       3.780342708928e-15      -5.550126812384e-16 
  625       2.712546428951e-10       3.669410908200e-12       2.116463837532e-12       1.045967880638e-14       3.492712013494e-14       3.809461179167e-15      -5.591212640580e-16 
  626       2.702087036690e-10       3.707931191029e-12       1.988090671706e-12       1.046729099721e-14       3.472916811921e-14       3.838495394845e-15      -5.631208588611e-16 
  627       2.691770155661e-10       3.746180145090e-12       1.855850600993e-12       1.047480395135e-14       3.453259506312e-14       3.867439407925e-15      -5.670126954708e-16 
  628       2.681599035929e-10       3.784146011625e-12       1.719804558222e-12       1.048222098434e-14       3.433739555560e-14       3.896287210639e-15      -5.707980305705e-16 
  629       2.671576949746e-10       3.821816919035e-12       1.580014554333e-12       1.048954545786e-14       3.414356388626e-14       3.925032735273e-15      -5.744781478267e-16 
  630       2.661707191610e-10       3.859180882486e-12       1.436543683024e-12       1.049678077986e-14       3.395109404384e-14       3.953669853958e-15      -5.780543580111e-16 
  631       2.651993078316e-10       3.896225803514e-12       1.289456125403e-12       1.050393040482e-14       3.375997971462e-14       3.982192378456e-15      -5.815279991229e-16 
  632       2.642437949024e-10       3.932939469638e-12       1.138817154636e-12       1.051099783388e-14       3.357021428085e-14       4.010594059948e-15      -5.849004365116e-16 
  633       2.633045165308e-10       3.969309553964e-12       9.846931405992e-13       1.051798661501e-14       3.338179081918e-14       4.038868588825e-15      -5.881730629987e-16 
  634       2.623818111217e-10       4.005323614790e-12       8.271515545294e-13       1.052490034325e-14       3.319470209906e-14       4.067009594470e-15      -5.913472990006e-16 
  635       2.614760193336e-10       4.040969095219e-12       6.662609736716e-13       1.053174266084e-14       3.300894058121e-14       4.095010645053e-15      -5.944245926508e-16 
  636       2.605874840837e-10       4.076233322763e-12       5.020910859313e-13       1.053851725741e-14       3.282449841600e-14       4.122865247314e-15      -5.974064199221e-16 
  637       2.597165505544e-10       4.111103508949e-12       3.347126945236e-13       1.054522787020e-14       3.264136744191e-14       4.150566846355e-15      -6.002942847490e-16 
  638       2.588635661984e-10       4.145566748930e-12       1.641977226239e-13       1.055187828419e-14       3.245953918394e-14       4.178108825423e-15      -6.030897191502e-16 
  639       2.580288807450e-10       4.179610021090e-12      -9.380781982507e-15       1.055847233230e-14       3.227900485201e-14       4.205484505705e-15      -6.057942833510e-16 
  640       2.572128462057e-10       4.213220186651e-12      -1.859486422499e-13       1.056501389559e-14       3.209975533945e-14       4.232687146108e-15      -6.084095659053e-16 
  641       2.564158168799e-10       4.246383989281e-12      -3.654305472222e-13       1.057150690343e-14       3.192178122136e-14       4.259709943054e-15      -6.109371838183e-16 
  642       2.556381493608e-10       4.279088054705e-12      -5.477500473831e-13       1.057795533367e-14       3.174507275306e-14       4.286546030265e-15      -6.133787826688e-16 
  643       2.548802025410e-10       4.311318890304e-12      -7.328295500054e-13       1.058436321283e-14       3.156961986855e-14       4.313188478551e-15      -6.157360367312e-16 
  644       2.541423376186e-10       4.343062884731e-12      -9.205903145015e-13       1.059073461630e-14       3.139541217886e-14       4.339630295597e-15      -6.180106490986e-16 
  645       2.534249181025e-10       4.374306307514e-12      -1.110952447773e-12       1.059707366849e-14       3.122243897055e-14       4.365864425756e-15      -6.202043518043e-16 
  646       2.527283098188e-10       4.405035308662e-12      -1.303834899560e-12       1.060338454303e-14       3.105068920408e-14       4.391883749830e-15      -6.223189059447e-16 
  647       2.520528809160e-10       4.435235918277e-12      -1.499155457792e-12       1.060967146296e-14       3.088015151226e-14       4.417681084863e-15      -6.243561018016e-16 
  648       2.513990018711e-10       4.464894046158e-12      -1.696830743938e-12       1.061593870088e-14       3.071081419870e-14       4.443249183928e-15      -6.263177589644e-16 
  649       2.507670454952e-10       4.493995481408e-12      -1.896776208355e-12       1.062219057917e-14       3.054266523617e-14       4.468580735915e-15      -6.282057264525e-16 
  650       2.501573869395e-10       4.522525892044e-12      -2.098906125638e-12       1.062843147015e-14       3.037569226509e-14       4.493668365319e-15      -6.300218828376e-16 
  651       2.495704037008e-10       4.550470824602e-12      -2.303133589973e-12       1.063466579627e-14       3.020988259193e-14       4.518504632026e-15      -6.317681363663e-16 
  652       2.490064756277e-10       4.577815703746e-12      -2.509370510481e-12       1.064089803027e-14       3.004522318762e-14       4.543082031105e-15      -6.334464250821e-16 
  653       2.484659849257e-10       4.604545831874e-12      -2.717527606573e-12       1.064713269541e-14       2.988170068599e-14       4.567392992593e-15      -6.350587169482e-16 
  654       2.479493161638e-10       4.630646388726e-12      -2.927514403300e-12       1.065337436560e-14       2.971930138221e-14       4.591429881285e-15      -6.366070099693e-16 
  655       2.474568562797e-10       4.656102430992e-12      -3.139239226698e-12       1.065962766561e-14       2.955801123119e-14       4.615184996521e-15      -6.380933323144e-16 
  656       2.469889945855e-10       4.680898891918e-12      -3.352609199142e-12       1.066589727124e-14       2.939781584601e-14       4.638650571974e-15      -6.395197424390e-16 
  657       2.465461227741e-10       4.705020580913e-12      -3.567530234696e-12       1.067218790952e-14       2.923870049636e-14       4.661818775437e-15      -6.408883292075e-16 
  658       2.461286349245e-10       4.728452183161e-12      -3.783907034460e-12       1.067850435886e-14       2.908065010696e-14       4.684681708615e-15      -6.422012120154e-16 
  659       2.457369275075e-10       4.751178259221e-12      -4.001643081923e-12       1.068485144926e-14       2.892364925596e-14       4.707231406909e-15      -6.434605409118e-16 
  660       2.453713993917e-10       4.773183244640e-12      -4.220640638312e-12       1.069123406251e-14       2.876768217342e-14       4.729459839205e-15      -6.446684967219e-16 
  661       2.450323742831e-10       4.794453658971e-12      -4.440804202284e-12       1.069765668259e-14       2.861273496716e-14       4.751360445984e-15      -6.458267347211e-16 
  662       2.447198661534e-10       4.814984787095e-12      -4.662050982175e-12       1.070412203601e-14       2.845880235760e-14       4.772932791304e-15      -6.469347019457e-16 
