# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  529       3.498520203716e-10       8.848352446791e-13      -3.443379411305e-12       0.000000000000e+00       6.281991938378e-14       1.956658049807e-15       2.584683917698e-16 
  530       3.500867699388e-10       8.872009370014e-13      -3.264696944128e-12       0.000000000000e+00       6.240832229990e-14       1.949377283580e-15       2.461109348442e-16 
  531       3.502903684745e-10       8.902510860723e-13      -3.085800901135e-12       0.000000000000e+00       6.200017356294e-14       1.943166463515e-15       2.338215464717e-16 
  532       3.504627383654e-10       8.939904377990e-13      -2.906806053150e-12       0.000000000000e+00       6.159543148023e-14       1.938001985605e-15       2.216011683408e-16 
  533       3.506038044212e-10       8.984237224068e-13      -2.727828804305e-12       0.000000000000e+00       6.119405293363e-14       1.933859746912e-15       2.094507393108e-16 
  534       3.507134938915e-10       9.035556542284e-13      -2.548987199462e-12       0.000000000000e+00       6.079599337122e-14       1.930715142995e-15       1.973711953656e-16 
  535       3.507917364814e-10       9.093909314946e-13      -2.370400931626e-12       0.000000000000e+00       6.040120679905e-14       1.928543065334e-15       1.853634695674e-16 
  536       3.508384643690e-10       9.159342361237e-13      -2.192191349374e-12       0.000000000000e+00       6.000964577293e-14       1.927317898762e-15       1.734284920100e-16 
  537       3.508536122208e-10       9.231902335113e-13      -2.014481464268e-12       0.000000000000e+00       5.962126139011e-14       1.927013518889e-15       1.615671897720e-16 
  538       3.508371172089e-10       9.311635723203e-13      -1.837395958280e-12       0.000000000000e+00       5.923600328103e-14       1.927603289529e-15       1.497804868707e-16 
  539       3.507889190270e-10       9.398588842708e-13      -1.661061191209e-12       0.000000000000e+00       5.885381960110e-14       1.929060060129e-15       1.380693042156e-16 
  540       3.507089599070e-10       9.492807839297e-13      -1.485605208101e-12       0.000000000000e+00       5.847465702239e-14       1.931356163199e-15       1.264345595615e-16 
  541       3.505971846356e-10       9.594338685008e-13      -1.311157746672e-12       0.000000000000e+00       5.809846072541e-14       1.934463411732e-15       1.148771674622e-16 
  542       3.504535405702e-10       9.703227176148e-13      -1.137850244726e-12       0.000000000000e+00       5.772517439082e-14       1.938353096638e-15       1.033980392241e-16 
  543       3.502779776559e-10       9.819518931187e-13      -9.658158475747e-13       0.000000000000e+00       5.735474019117e-14       1.942995984167e-15       9.199808285958e-17 
  544       3.500705096018e-10       9.943243827358e-13      -7.951773829172e-13       0.000000000000e+00       5.698710783782e-14       1.948366020102e-15       8.067808765334e-17 
  545       3.498313991764e-10       1.007436885697e-12      -6.260109167390e-13       0.000000000000e+00       5.662226200433e-14       1.954451556490e-15       6.943837456137e-17 
  546       3.495609779031e-10       1.021284400544e-12      -4.583812368409e-13       0.000000000000e+00       5.626019562057e-14       1.961244420252e-15       5.827913636523e-17 
  547       3.492595853896e-10       1.035861769004e-12      -2.923537996994e-13       0.000000000000e+00       5.590090087941e-14       1.968736232524e-15       4.720055211983e-17 
  548       3.489275693692e-10       1.051163675155e-12      -1.279947330171e-13       0.000000000000e+00       5.554436923208e-14       1.976918407594e-15       3.620278706018e-17 
  549       3.485652857419e-10       1.067184644584e-12       3.462916172830e-14       0.000000000000e+00       5.519059138359e-14       1.985782151818e-15       2.528599250815e-17 
  550       3.481730986155e-10       1.083919043544e-12       1.954504067331e-13       0.000000000000e+00       5.483955728814e-14       1.995318462559e-15       1.445030577931e-17 
  551       3.477513803470e-10       1.101361078120e-12       3.544008453183e-13       0.000000000000e+00       5.449125614455e-14       2.005518127106e-15       3.695850089659e-18 
  552       3.473005115836e-10       1.119504793384e-12       5.114116393795e-13       0.000000000000e+00       5.414567639161e-14       2.016371721606e-15      -6.977265537579e-18 
  553       3.468208813041e-10       1.138344072556e-12       6.664132668367e-13       0.000000000000e+00       5.380280570352e-14       2.027869609991e-15      -1.756894636516e-17 
  554       3.463128868599e-10       1.157872636166e-12       8.193355190850e-13       0.000000000000e+00       5.346263098532e-14       2.040001942904e-15      -2.807911203504e-17 
  555       3.457769340162e-10       1.178084041211e-12       9.701074984437e-13       0.000000000000e+00       5.312513836822e-14       2.052758656629e-15      -3.850769666162e-17 
  556       3.452134369933e-10       1.198971680318e-12       1.118657615607e-12       0.000000000000e+00       5.279031320509e-14       2.066129472017e-15      -4.885464892492e-17 
  557       3.446228185077e-10       1.220528780904e-12       1.264913587095e-12       0.000000000000e+00       5.245814006579e-14       2.080103893414e-15      -5.911993216384e-17 
  558       3.440055098133e-10       1.242748404331e-12       1.408802432702e-12       0.000000000000e+00       5.212860273263e-14       2.094671207589e-15      -6.930352446935e-17 
  559       3.433619507426e-10       1.265623445074e-12       1.550250472946e-12       0.000000000000e+00       5.180168419576e-14       2.109820482661e-15      -7.940541877772e-17 
  560       3.426925897480e-10       1.289146629873e-12       1.689183326522e-12       0.000000000000e+00       5.147736664856e-14       2.125540567028e-15      -8.942562296374e-17 
  561       3.419978839426e-10       1.313310516900e-12       1.825525907750e-12       0.000000000000e+00       5.115563148306e-14       2.141820088292e-15      -9.936415993393e-17 
  562       3.412782991420e-10       1.338107494912e-12       1.959202424023e-12       0.000000000000e+00       5.083645928532e-14       2.158647452190e-15      -1.092210677198e-16 
  563       3.405343099049e-10       1.363529782419e-12       2.090136373263e-12       0.000000000000e+00       5.051982983090e-14       2.176010841518e-15      -1.189963995709e-16 
  564       3.397663995748e-10       1.389569426837e-12       2.218250541363e-12       0.000000000000e+00       5.020572208016e-14       2.193898215063e-15      -1.286902240483e-16 
  565       3.389750603206e-10       1.416218303652e-12       2.343466999646e-12       0.000000000000e+00       4.989411417378e-14       2.212297306526e-15      -1.383026251177e-16 
  566       3.381607931783e-10       1.443468115578e-12       2.465707102305e-12       0.000000000000e+00       4.958498342808e-14       2.231195623452e-15      -1.478337022424e-16 
  567       3.373241080920e-10       1.471310391718e-12       2.584891483864e-12       0.000000000000e+00       4.927830633046e-14       2.250580446159e-15      -1.572835704772e-16 
  568       3.364655239552e-10       1.499736486725e-12       2.700940056619e-12       0.000000000000e+00       4.897405853480e-14       2.270438826662e-15      -1.666523605606e-16 
  569       3.355855686516e-10       1.528737579959e-12       2.813772008093e-12       0.000000000000e+00       4.867221485688e-14       2.290757587605e-15      -1.759402190089e-16 
  570       3.346847790969e-10       1.558304674650e-12       2.923305798485e-12       0.000000000000e+00       4.837274926973e-14       2.311523321184e-15      -1.851473082091e-16 
  571       3.337637012793e-10       1.588428597057e-12       3.029459158117e-12       0.000000000000e+00       4.807563489913e-14       2.332722388078e-15      -1.942738065121e-16 
  572       3.328228903013e-10       1.619099995628e-12       3.132149084892e-12       0.000000000000e+00       4.778084401892e-14       2.354340916376e-15      -2.033199083258e-16 
  573       3.318629104207e-10       1.650309340158e-12       3.231291841733e-12       0.000000000000e+00       4.748834804645e-14       2.376364800504e-15      -2.122858242086e-16 
  574       3.308843350914e-10       1.682046920954e-12       3.326802954044e-12       0.000000000000e+00       4.719811753800e-14       2.398779700151e-15      -2.211717809624e-16 
  575       3.298877470052e-10       1.714302847990e-12       3.418597207151e-12       0.000000000000e+00       4.691012218414e-14       2.421571039203e-15      -2.299780217260e-16 
  576       3.288737381326e-10       1.747067050069e-12       3.506588643759e-12       0.000000000000e+00       4.662433080517e-14       2.444724004660e-15      -2.387048060679e-16 
  577       3.278429097640e-10       1.780329273983e-12       3.590690561398e-12       0.000000000000e+00       4.634071134653e-14       2.468223545576e-15      -2.473524100803e-16 
  578       3.267958725511e-10       1.814079083674e-12       3.670815509874e-12       0.000000000000e+00       4.605923087417e-14       2.492054371975e-15      -2.559211264714e-16 
  579       3.257332465480e-10       1.848305859391e-12       3.746875288719e-12       0.000000000000e+00       4.577985556998e-14       2.516200953787e-15      -2.644112646593e-16 
  580       3.246556612521e-10       1.882998796855e-12       3.818780944642e-12       0.000000000000e+00       4.550255072719e-14       2.540647519772e-15      -2.728231508650e-16 
  581       3.235637556458e-10       1.918146906412e-12       3.886442768979e-12       0.000000000000e+00       4.522728074578e-14       2.565378056449e-15      -2.811571282054e-16 
  582       3.224581782373e-10       1.953739012201e-12       3.949770295141e-12       0.000000000000e+00       4.495400912787e-14       2.590376307022e-15      -2.894135567869e-16 
  583       3.213395613739e-10       1.989763606684e-12       4.008686422715e-12       0.000000000000e+00       4.468270399589e-14       2.615627553145e-15      -2.975925948398e-16 
  584       3.202084433925e-10       2.026208411972e-12       4.063170182562e-12       0.000000000000e+00       4.441335480776e-14       2.641124011298e-15      -3.056935359266e-16 
  585       3.190653446057e-10       2.063060805882e-12       4.113215035019e-12       0.000000000000e+00       4.414595605020e-14       2.666859569100e-15      -3.137154553603e-16 
  586       3.179107928858e-10       2.100307964685e-12       4.158814842358e-12       0.000000000000e+00       4.388050175111e-14       2.692828014236e-15      -3.216574276806e-16 
  587       3.167453236969e-10       2.137936862207e-12       4.199963871212e-12       0.000000000000e+00       4.361698547697e-14       2.719023034007e-15      -3.295185266699e-16 
  588       3.155694801271e-10       2.175934268946e-12       4.236656795009e-12       0.000000000000e+00       4.335540033013e-14       2.745438214887e-15      -3.372978253693e-16 
  589       3.143838129205e-10       2.214286751176e-12       4.268888696392e-12       0.000000000000e+00       4.309573894621e-14       2.772067042084e-15      -3.449943960949e-16 
  590       3.131888805095e-10       2.252980670058e-12       4.296655069658e-12       0.000000000000e+00       4.283799349143e-14       2.798902899087e-15      -3.526073104535e-16 
  591       3.119852490468e-10       2.292002180750e-12       4.319951823180e-12       0.000000000000e+00       4.258215565996e-14       2.825939067232e-15      -3.601356393589e-16 
  592       3.107734924374e-10       2.331337231511e-12       4.338775281840e-12       0.000000000000e+00       4.232821667130e-14       2.853168725249e-15      -3.675784530478e-16 
  593       3.095541923710e-10       2.370971562819e-12       4.353122189455e-12       0.000000000000e+00       4.207616726756e-14       2.880584948825e-15      -3.749348210960e-16 
  594       3.083279383539e-10       2.410890706470e-12       4.362989711209e-12       0.000000000000e+00       4.182599771091e-14       2.908180710156e-15      -3.822038124343e-16 
  595       3.070953277413e-10       2.451079984694e-12       4.368375436079e-12       0.000000000000e+00       4.157769778085e-14       2.935948877504e-15      -3.893844953646e-16 
  596       3.058569657692e-10       2.491524509262e-12       4.369277379267e-12       0.000000000000e+00       4.133125677161e-14       2.963882214753e-15      -3.964759375757e-16 
  597       3.046134655867e-10       2.532209180595e-12       4.365693984628e-12       0.000000000000e+00       4.108666348947e-14       2.991973380966e-15      -4.034772061601e-16 
  598       3.033654482881e-10       2.573118686873e-12       4.357624127097e-12       0.000000000000e+00       4.084390625015e-14       3.020214929938e-15      -4.103873676291e-16 
  599       3.021135429448e-10       2.614237503142e-12       4.345067115121e-12       0.000000000000e+00       4.060297287609e-14       3.048599309757e-15      -4.172054879294e-16 
  600       3.008583866378e-10       2.655549890427e-12       4.328022693085e-12       0.000000000000e+00       4.036385069391e-14       3.077118862355e-15      -4.239306324591e-16 
  601       2.996006244895e-10       2.697039894840e-12       4.306491043746e-12       0.000000000000e+00       4.012652653165e-14       3.105765823065e-15      -4.305618660836e-16 
  602       2.983409096959e-10       2.738691346685e-12       4.280472790655e-12       0.000000000000e+00       3.989098671619e-14       3.134532320182e-15      -4.370982531517e-16 
  603       2.970799035590e-10       2.780487859574e-12       4.249969000593e-12       0.000000000000e+00       3.965721707059e-14       3.163410374511e-15      -4.435388575118e-16 
  604       2.958182755184e-10       2.822412829528e-12       4.214981185995e-12       0.000000000000e+00       3.942520291143e-14       3.192391898930e-15      -4.498827425275e-16 
  605       2.945567031838e-10       2.864449434093e-12       4.175511307380e-12       0.000000000000e+00       3.919492904617e-14       3.221468697941e-15      -4.561289710943e-16 
  606       2.932958723671e-10       2.906580631446e-12       4.131561775784e-12       0.000000000000e+00       3.896637977048e-14       3.250632467228e-15      -4.622766056552e-16 
  607       2.920364771143e-10       2.948789159504e-12       4.083135455183e-12       0.000000000000e+00       3.873953886562e-14       3.279874793216e-15      -4.683247082166e-16 
  608       2.907792197377e-10       2.991057535033e-12       4.030235664927e-12       0.000000000000e+00       3.851438959580e-14       3.309187152620e-15      -4.742723403650e-16 
  609       2.895248108485e-10       3.033368052758e-12       3.972866182165e-12       0.000000000000e+00       3.829091470548e-14       3.338560912008e-15      -4.801185632822e-16 
  610       2.882739693879e-10       3.075702784470e-12       3.911031244276e-12       0.000000000000e+00       3.806909641677e-14       3.367987327353e-15      -4.858624377623e-16 
  611       2.870274226603e-10       3.118043578139e-12       3.844735551302e-12       0.000000000000e+00       3.784891642676e-14       3.397457543590e-15      -4.915030242266e-16 
  612       2.857859063646e-10       3.160372057018e-12       3.773984268367e-12       0.000000000000e+00       3.763035590490e-14       3.426962594171e-15      -4.970393827409e-16 
  613       2.845501646270e-10       3.202669618756e-12       3.698783028117e-12       0.000000000000e+00       3.741339549028e-14       3.456493400624e-15      -5.024705730305e-16 
  614       2.833209500325e-10       3.244917434505e-12       3.619137933141e-12       0.000000000000e+00       3.719801528908e-14       3.486040772105e-15      -5.077956544967e-16 
  615       2.820990236573e-10       3.287096448030e-12       3.535055558406e-12       0.000000000000e+00       3.698419487184e-14       3.515595404959e-15      -5.130136862331e-16 
  616       2.808851551011e-10       3.329187374818e-12       3.446542953679e-12       0.000000000000e+00       3.677191327086e-14       3.545147882270e-15      -5.181237270410e-16 
  617       2.796801225190e-10       3.371170701185e-12       3.353607645965e-12       0.000000000000e+00       3.656114897751e-14       3.574688673421e-15      -5.231248354461e-16 
  618       2.784847126535e-10       3.413026683389e-12       3.256257641928e-12       0.000000000000e+00       3.635187993964e-14       3.604208133649e-15      -5.280160697140e-16 
  619       2.772997208669e-10       3.454735346735e-12       3.154501430324e-12       0.000000000000e+00       3.614408355886e-14       3.633696503602e-15      -5.327964878667e-16 
  620       2.761259511734e-10       3.496276484687e-12       3.048347984429e-12       0.000000000000e+00       3.593773668797e-14       3.663143908892e-15      -5.374651476984e-16 
  621       2.749642162708e-10       3.537629657975e-12       2.937806764470e-12       0.000000000000e+00       3.573281562823e-14       3.692540359655e-15      -5.420211067913e-16 
  622       2.738152555198e-10       3.578775695335e-12       2.822895417493e-12       0.000000000000e+00       3.552929959420e-14       3.721876499514e-15      -5.464637658272e-16 
  623       2.726794867042e-10       3.619701236136e-12       2.703663070129e-12       0.000000000000e+00       3.532718120254e-14       3.751145872641e-15      -5.507939073178e-16 
  624       2.715572485186e-10       3.660394292403e-12       2.580167586276e-12       0.000000000000e+00       3.512645622366e-14       3.780342708928e-15      -5.550126812384e-16 
  625       2.704488821026e-10       3.700842756397e-12       2.452467923846e-12       0.000000000000e+00       3.492712013494e-14       3.809461179167e-15      -5.591212640580e-16 
  626       2.693547310469e-10       3.741034400189e-12       2.320624139585e-12       0.000000000000e+00       3.472916811921e-14       3.838495394845e-15      -5.631208588611e-16 
  627       2.682751414005e-10       3.780956875234e-12       2.184697393879e-12       0.000000000000e+00       3.453259506312e-14       3.867439407925e-15      -5.670126954708e-16 
  628       2.672104616774e-10       3.820597711943e-12       2.044749955572e-12       0.000000000000e+00       3.433739555560e-14       3.896287210639e-15      -5.707980305705e-16 
  629       2.661610428629e-10       3.859944319260e-12       1.900845206775e-12       0.000000000000e+00       3.414356388626e-14       3.925032735273e-15      -5.744781478267e-16 
  630       2.651272384208e-10       3.898983984233e-12       1.753047647679e-12       0.000000000000e+00       3.395109404384e-14       3.953669853958e-15      -5.780543580111e-16 
  631       2.641094042996e-10       3.937703871593e-12       1.601422901372e-12       0.000000000000e+00       3.375997971462e-14       3.982192378456e-15      -5.815279991229e-16 
  632       2.631078989398e-10       3.976091023321e-12       1.446037718644e-12       0.000000000000e+00       3.357021428085e-14       4.010594059948e-15      -5.849004365116e-16 
  633       2.621230832801e-10       4.014132358230e-12       1.286959982807e-12       0.000000000000e+00       3.338179081918e-14       4.038868588825e-15      -5.881730629987e-16 
  634       2.611553207644e-10       4.051814671530e-12       1.124258714506e-12       0.000000000000e+00       3.319470209906e-14       4.067009594470e-15      -5.913472990006e-16 
  635       2.602049773485e-10       4.089124634411e-12       9.580040765279e-13       0.000000000000e+00       3.300894058121e-14       4.095010645053e-15      -5.944245926508e-16 
  636       2.592724215065e-10       4.126048793612e-12       7.882673786180e-13       0.000000000000e+00       3.282449841600e-14       4.122865247314e-15      -5.974064199221e-16 
  637       2.583580242379e-10       4.162573570995e-12       6.151210822917e-13       0.000000000000e+00       3.264136744191e-14       4.150566846355e-15      -6.002942847490e-16 
  638       2.574621590743e-10       4.198685263121e-12       4.386388056472e-13       0.000000000000e+00       3.245953918394e-14       4.178108825423e-15      -6.030897191502e-16 
  639       2.565852020856e-10       4.234370040823e-12       2.588953281780e-13       0.000000000000e+00       3.227900485201e-14       4.205484505705e-15      -6.057942833510e-16 
  640       2.557275318874e-10       4.269613948781e-12       7.596659558591e-14       0.000000000000e+00       3.209975533945e-14       4.232687146108e-15      -6.084095659053e-16 
  641       2.548895296473e-10       4.304402905095e-12      -1.100702754065e-13       0.000000000000e+00       3.192178122136e-14       4.259709943054e-15      -6.109371838183e-16 
  642       2.540715790916e-10       4.338722700857e-12      -2.991369922430e-13       0.000000000000e+00       3.174507275306e-14       4.286546030265e-15      -6.133787826688e-16 
  643       2.532740665122e-10       4.372558999731e-12      -4.911540817210e-13       0.000000000000e+00       3.156961986855e-14       4.313188478551e-15      -6.157360367312e-16 
  644       2.524973807732e-10       4.405897337521e-12      -6.860408851789e-13       0.000000000000e+00       3.139541217886e-14       4.339630295597e-15      -6.180106490986e-16 
  645       2.517419133176e-10       4.438723121749e-12      -8.837155536835e-13       0.000000000000e+00       3.122243897055e-14       4.365864425756e-15      -6.202043518043e-16 
  646       2.510080581740e-10       4.471021631226e-12      -1.084095043217e-12       0.000000000000e+00       3.105068920408e-14       4.391883749830e-15      -6.223189059447e-16 
  647       2.502962119636e-10       4.502778015630e-12      -1.287095109864e-12       0.000000000000e+00       3.088015151226e-14       4.417681084863e-15      -6.243561018016e-16 
  648       2.496067739063e-10       4.533977295076e-12      -1.492630305001e-12       0.000000000000e+00       3.071081419870e-14       4.443249183928e-15      -6.263177589644e-16 
  649       2.489401458280e-10       4.564604359690e-12      -1.700613970479e-12       0.000000000000e+00       3.054266523617e-14       4.468580735915e-15      -6.282057264525e-16 
  650       2.482967321669e-10       4.594643969189e-12      -1.910958233815e-12       0.000000000000e+00       3.037569226509e-14       4.493668365319e-15      -6.300218828376e-16 
  651       2.476769399807e-10       4.624080752448e-12      -2.123574003380e-12       0.000000000000e+00       3.020988259193e-14       4.518504632026e-15      -6.317681363663e-16 
  652       2.470811789527e-10       4.652899207076e-12      -2.338370963581e-12       0.000000000000e+00       3.004522318762e-14       4.543082031105e-15      -6.334464250821e-16 
  653       2.465098613990e-10       4.681083698994e-12      -2.555257570054e-12       0.000000000000e+00       2.988170068599e-14       4.567392992593e-15      -6.350587169482e-16 
  654       2.459634022748e-10       4.708618462005e-12      -2.774141044847e-12       0.000000000000e+00       2.971930138221e-14       4.591429881285e-15      -6.366070099693e-16 
  655       2.454422191816e-10       4.735487597366e-12      -2.994927371609e-12       0.000000000000e+00       2.955801123119e-14       4.615184996521e-15      -6.380933323144e-16 
  656       2.449467323734e-10       4.761675073369e-12      -3.217521290781e-12       0.000000000000e+00       2.939781584601e-14       4.638650571974e-15      -6.395197424390e-16 
  657       2.444773647639e-10       4.787164724910e-12      -3.441826294774e-12       0.000000000000e+00       2.923870049636e-14       4.661818775437e-15      -6.408883292075e-16 
  658       2.440345419327e-10       4.811940253063e-12      -3.667744623167e-12       0.000000000000e+00       2.908065010696e-14       4.684681708615e-15      -6.422012120154e-16 
  659       2.436186921325e-10       4.835985224656e-12      -3.895177257887e-12       0.000000000000e+00       2.892364925596e-14       4.707231406909e-15      -6.434605409118e-16 
  660       2.432302462955e-10       4.859283071846e-12      -4.124023918398e-12       0.000000000000e+00       2.876768217342e-14       4.729459839205e-15      -6.446684967219e-16 
  661       2.428695563563e-10       4.881819392228e-12      -4.354186277721e-12       0.000000000000e+00       2.861273496716e-14       4.751360445984e-15      -6.458267347211e-16 
  662       2.425366482304e-10       4.903588905725e-12      -4.585577698083e-12       0.000000000000e+00       2.845880235760e-14       4.772932791304e-15      -6.469347019457e-16 
  663       2.422314634019e-10       4.924588650267e-12      -4.818113700433e-12       0.000000000000e+00       2.830588108836e-14       4.794178012984e-15      -6.479912830180e-16 
  664       2.419539400981e-10       4.944815695352e-12      -5.051708759136e-12       0.000000000000e+00       2.815396771124e-14       4.815097293777e-15      -6.489953532044e-16 
  665       2.417040132741e-10       4.964267142248e-12      -5.286276298034e-12       0.000000000000e+00       2.800305858525e-14       4.835691861587e-15      -6.499457783851e-16 
  666       2.414816145972e-10       4.982940124198e-12      -5.521728686524e-12       0.000000000000e+00       2.785314987569e-14       4.855962989671e-15      -6.508414150238e-16 
  667       2.412866724308e-10       5.000831806627e-12      -5.757977235626e-12       0.000000000000e+00       2.770423755313e-14       4.875911996856e-15      -6.516811101372e-16 
  668       2.411191118191e-10       5.017939387344e-12      -5.994932194052e-12       0.000000000000e+00       2.755631739248e-14       4.895540247742e-15      -6.524637012656e-16 
  669       2.409788544712e-10       5.034260096750e-12      -6.232502744279e-12       0.000000000000e+00       2.740938497201e-14       4.914849152918e-15      -6.531880164415e-16 
  670       2.408658187455e-10       5.049791198038e-12      -6.470596998619e-12       0.000000000000e+00       2.726343567240e-14       4.933840169170e-15      -6.538528741604e-16 
  671       2.407799196340e-10       5.064529987406e-12      -6.709121995287e-12       0.000000000000e+00       2.711846467577e-14       4.952514799690e-15      -6.544570833499e-16 
  672       2.407210687466e-10       5.078473794253e-12      -6.947983694476e-12       0.000000000000e+00       2.697446696471e-14       4.970874594285e-15      -6.549994433397e-16 
  673       2.406891742953e-10       5.091619981390e-12      -7.187086974423e-12       0.000000000000e+00       2.683143732133e-14       4.988921149591e-15      -6.554787438314e-16 
  674       2.406841410788e-10       5.103965945244e-12      -7.426335627483e-12       0.000000000000e+00       2.668937032629e-14       5.006656109277e-15      -6.558937648679e-16 
  675       2.407058704664e-10       5.115509116060e-12      -7.665632356197e-12       0.000000000000e+00       2.654826035782e-14       5.024081164260e-15      -6.562432768039e-16 
  676       2.407542603828e-10       5.126246958108e-12      -7.904878769366e-12       0.000000000000e+00       2.640810159079e-14       5.041198052914e-15      -6.565260402748e-16 
  677       2.408292052918e-10       5.136176969891e-12      -8.143975378118e-12       0.000000000000e+00       2.626888799570e-14       5.058008561277e-15      -6.567408061672e-16 
  678       2.409305961813e-10       5.145296684343e-12      -8.382821591979e-12       0.000000000000e+00       2.613061333776e-14       5.074514523265e-15      -6.568863155879e-16 
  679       2.410583205471e-10       5.153603669040e-12      -8.621315714946e-12       0.000000000000e+00       2.599327117591e-14       5.090717820878e-15      -6.569612998344e-16 
  680       2.412122623773e-10       5.161095526402e-12      -8.859354941554e-12       0.000000000000e+00       2.585685486185e-14       5.106620384413e-15      -6.569644803643e-16 
  681       2.413923021368e-10       5.167769893899e-12      -9.096835352952e-12       0.000000000000e+00       2.572135753908e-14       5.122224192673e-15      -6.568945687650e-16 
  682       2.415983167514e-10       5.173624444255e-12      -9.333651912965e-12       0.000000000000e+00       2.558677214194e-14       5.137531273176e-15      -6.567502667235e-16 
  683       2.418301795924e-10       5.178656885654e-12      -9.569698464175e-12       0.000000000000e+00       2.545309139464e-14       5.152543702365e-15      -6.565302659963e-16 
  684       2.420877604604e-10       5.182864961945e-12      -9.804867723983e-12       0.000000000000e+00       2.532030781031e-14       5.167263605820e-15      -6.562332483790e-16 
  685       2.423709255703e-10       5.186246452845e-12      -1.003905128068e-11       0.000000000000e+00       2.518841369000e-14       5.181693158466e-15      -6.558578856762e-16 
  686       2.426795375348e-10       5.188799174147e-12      -1.027213958953e-11       0.000000000000e+00       2.505740112176e-14       5.195834584783e-15      -6.554028396712e-16 
  687       2.430134553495e-10       5.190520977922e-12      -1.050402196882e-11       0.000000000000e+00       2.492726197966e-14       5.209690159017e-15      -6.548667620955e-16 
  688       2.433725343766e-10       5.191409752726e-12      -1.073458659595e-11       0.000000000000e+00       2.479798792282e-14       5.223262205387e-15      -6.542482945991e-16 
  689       2.437566263297e-10       5.191463423805e-12      -1.096372050348e-11       0.000000000000e+00       2.466957039444e-14       5.236553098301e-15      -6.535460687197e-16 
  690       2.441655792578e-10       5.190679953296e-12      -1.119130957524e-11       0.000000000000e+00       2.454200062086e-14       5.249565262560e-15      -6.527587058529e-16 
  691       2.445992375294e-10       5.189057340439e-12      -1.141723854236e-11       0.000000000000e+00       2.441526961058e-14       5.262301173568e-15      -6.518848172216e-16 
  692       2.450574418175e-10       5.186593621775e-12      -1.164139097934e-11       0.000000000000e+00       2.428936815329e-14       5.274763357549e-15      -6.509230038461e-16 
  693       2.455400290833e-10       5.183286871355e-12      -1.186364930018e-11       0.000000000000e+00       2.416428681891e-14       5.286954391747e-15      -6.498718565135e-16 
  694       2.460468325608e-10       5.179135200945e-12      -1.208389475438e-11       0.000000000000e+00       2.404001595665e-14       5.298876904643e-15      -6.487299557477e-16 
  695       2.465776817407e-10       5.174136760228e-12      -1.230200742302e-11       0.000000000000e+00       2.391654569402e-14       5.310533576163e-15      -6.474958717793e-16 
  696       2.471324023556e-10       5.168289737013e-12      -1.251786621490e-11       0.000000000000e+00       2.379386593585e-14       5.321927137888e-15      -6.461681645148e-16 
  697       2.477108163632e-10       5.161592357434e-12      -1.273134886251e-11       0.000000000000e+00       2.367196636338e-14       5.333060373262e-15      -6.447453835070e-16 
  698       2.483127419315e-10       5.154042886163e-12      -1.294233191817e-11       0.000000000000e+00       2.355083643325e-14       5.343936117804e-15      -6.432260679243e-16 
  699       2.489379934226e-10       5.145639626607e-12      -1.315069075009e-11       0.000000000000e+00       2.343046537655e-14       5.354557259319e-15      -6.416087465207e-16 
  700       2.495863482329e-10       5.136382598483e-12      -1.335631140531e-11       0.000000000000e+00       2.331084367092e-14       5.364926052191e-15      -6.398924947682e-16 
  701       2.502574465875e-10       5.126278608450e-12      -1.355912647770e-11       0.000000000000e+00       2.319196749242e-14       5.375042044181e-15      -6.380786190504e-16 
  702       2.509508896272e-10       5.115336285503e-12      -1.375907997934e-11       0.000000000000e+00       2.307383435450e-14       5.384904106860e-15      -6.361690074911e-16 
  703       2.516662723403e-10       5.103564413789e-12      -1.395611554029e-11       0.000000000000e+00       2.295644164269e-14       5.394511117652e-15      -6.341655760751e-16 
  704       2.524031835387e-10       5.090971933223e-12      -1.415017640749e-11       0.000000000000e+00       2.283978661406e-14       5.403861959884e-15      -6.320702687540e-16 
  705       2.531612058342e-10       5.077567940101e-12      -1.434120544383e-11       0.000000000000e+00       2.272386639656e-14       5.412955522817e-15      -6.298850575520e-16 
  706       2.539399156145e-10       5.063361687716e-12      -1.452914512704e-11       0.000000000000e+00       2.260867798845e-14       5.421790701697e-15      -6.276119426722e-16 
  707       2.547388830196e-10       5.048362586975e-12      -1.471393754870e-11       0.000000000000e+00       2.249421825766e-14       5.430366397793e-15      -6.252529526026e-16 
  708       2.555576719179e-10       5.032580207010e-12      -1.489552441322e-11       0.000000000000e+00       2.238048394125e-14       5.438681518442e-15      -6.228101442219e-16 
  709       2.563958398825e-10       5.016024275799e-12      -1.507384703680e-11       0.000000000000e+00       2.226747164474e-14       5.446734977086e-15      -6.202856029056e-16 
